43.47311	11.29017
46.0482	11.6497
43.77437	11.25513
44.16782	11.1229
43.69309	12.77707
46.59658	12.7804
43.42618	9.89201
43.9105	7.8932
44.0775	11.7073
46.0549	10.514
45.7753	10.6286
43.273245	10.657926
45.7697	9.716
45.4803	9.2321
45.0739	7.9271
45.7698	7.06101
44.31625	9.51739
44.3128	11.4248
43.61082	12.58058
44.8873	10.8987
45.3082	11.1724
45.4056	9.9307
43.52358	11.24579
43.6486	12.2386
43.94105	12.84018
43.7219	10.525
44.04982	9.85365
44.76374	10.31311
46.4075	13.354
44.32425	8.34592
45.6468	11.0721
43.9377	12.4451
45.6183	10.5243
44.8673	8.9136
44.0543	11.3585
46.2601	12.7104
45.36167	11.67389
45.8677	8.77
44.35085	10.9765
45.7636	10.1171
44.7488	17.1754
45.052	6.678
45.709	13.7642
46.47223	9.34732
44.1594	10.3864
45.6589	13.8013
46.2453	12.9235
46.0266	12.5005
46.4258	12.7419
46.256	13.281
46.7474	12.5123
47.2505	15.5232
47.9282	15.8618
47.9283	15.8588
47.2867	9.8803
47.0211	10.7291
47.0784	13.3447
47.8495	14.2659
47.3448	11.1037
46.6299	13.6416
46.5092	14.5489
47.4871	10.7623
46.678	15.0327
47.2205	11.2087
48.2483	16.3617
47.3357	11.5763
47.2638	11.6363
46.548794	13.514900
46.282900	12.047200
46.233954	13.243811
45.683000	10.818700
46.319513	13.098428
46.008999	12.437867
45.880600	11.804700
46.311628	12.444758
46.456900	12.881400
46.173300	13.645000
44.900000	11.540000
46.414153	13.001146
45.637800	11.209900
46.149463	12.615395
46.240753	12.987683
46.549118	13.148131
46.442838	13.564985
45.987489	13.633693
45.993300	12.104800
46.558395	12.972880
50.8428	16.2931
50.2195	19.7984
47.2683	3.8589
46.6022	-0.1458
43.3411	2.2175
44.9183	5.88
42.5483	8.9994
48.3364	-3.2736
46.4258	13.1385
46.7285	11.3205
46.4952	11.3185
46.463	11.3778
45.9595	10.9436
46.6164	10.5495
46.948	12.0787
46.9281	11.4118
48.3736	17.2774
48.493972	18.836056
48.196111	17.1025
45.5043	15.2518
46.2281	13.7368
45.7381	14.4221
45.826	15.4569
46.0807	14.2613
46.1495	15.4695
45.9348	14.4434
45.5311	14.8101
45.8672	15.6274
46.0108	15.6245
46.3174	13.9998
46.461	15.5017
45.8934	14.0643
45.5277	14.3795
46.4481	16.2504
45.9488	15.3177
46.0438	14.5278
46.2941	14.4433
46.0612	14.9977
46.6365	15.1139
46.2445	13.5095
45.5464	14.0143
45.8033	14.8393
46.1016	14.7014
46.0322	13.8878
46.4342	15.0246
46.4342	15.0246
45.8808	11.1884
46.0835	10.9587
50.415	12.461
50.96757	12.57625
50.883985	12.64365
50.73536	10.50421
50.60195	10.79214
50.6908	12.21964
50.8297	12.26811
50.59227	11.47223
50.576	11.197
50.789821	12.080908
50.94269	12.46844
50.48522	12.15733
50.98161	11.71074
50.76265	10.677133
50.8876	10.09165
50.53747	11.2123
50.67064	11.97713
 
